,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
184,nba.p.5747,Derrick,Jones Jr.,SF,LAC,SAC,LAC@SAC,10:00PM EST,15,20.1, , ,2024-11-08,5747,0,Derrick Jones Jr.,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,5747,P,10.6,3.6,1.3,1.1,0.4,1.3,20.07,8.104848636993255,21.8,17.4,3.5999999999999996,26.6,27.6,False,False,False,True,False,1,1,0,31.79,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.6547130595492929,-1.7051794729965968
185,nba.p.6017,Mo,Bamba,C,LAC,SAC,LAC@SAC,10:00PM EST,10,14.2,INJ, ,2024-11-08,6017,0,Mo Bamba,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6017,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
186,nba.p.6218,Kevin,Porter Jr.,PG,LAC,SAC,LAC@SAC,10:00PM EST,12,15.7, , ,2024-11-08,6218,0,Kevin Porter Jr.,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6218,P,6.5,3.9,2.9,0.8,0.1,2.4,15.83,7.675459502298775,6.9,27.1,15.8,24.0,19.7,False,False,True,False,False,1,0,1,25.485,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.6560774741512161,-1.656046454218364
187,nba.p.6236,Terance,Mann,SF,LAC,SAC,LAC@SAC,10:00PM EST,15,13.9, , ,2024-11-08,6236,0,Terance Mann,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6236,P,5.6,3.4,1.9,0.6,0.0,0.5,13.83,7.161790977122971,15.4,8.9,23.2,18.8,12.3,False,False,False,True,False,1,1,0,20.895,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.43033121671225144,-1.7415575898532933
188,nba.p.6315,Amir,Coffey,SG,LAC,SAC,LAC@SAC,10:00PM EST,10,14.0, , ,2024-11-08,6315,0,Amir Coffey,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6315,P,8.9,2.4,0.6,0.6,0.0,0.5,13.98,8.481060833241491,14.6,32.7,7.199999999999999,8.2,9.0,False,False,False,False,True,1,0,1,21.180000000000003,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.6543011608015425,-1.7459175519289718
189,nba.p.6561,Kai,Jones,C,LAC,SAC,LAC@SAC,10:00PM EST,10,7.2, , ,2024-11-08,6561,0,Kai Jones,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6561,P,2.4,2.0,0.4,0.0,0.8,0.4,7.4,6.375721247715542,1.0,3.0,9.9,4.4,20.5,True,False,False,False,False,1,0,0,10.5,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.3243702638534559,-1.7172566198475965
190,nba.p.6568,Bones,Hyland,PG,LAC,SAC,LAC@SAC,10:00PM EST,12,5.6, , ,2024-11-08,6568,0,Bones Hyland,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,6568,P,2.5,0.5,0.0,0.5,0.5,0.5,5.6,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
191,nba.p.10084,Jordan,Miller,SG,LAC,SAC,LAC@SAC,10:00PM EST,10,-1.0, , ,2024-11-08,10084,0,Jordan Miller,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,10084,P,0.5,0.0,0.0,0.0,0.0,1.0,-0.5,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
192,nba.p.10117,Kobe,Brown,PF,LAC,SAC,LAC@SAC,10:00PM EST,10,2.4, , ,2024-11-08,10117,0,Kobe Brown,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,10117,P,1.0,0.5,0.5,0.0,0.0,0.0,2.35,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
193,nba.p.10337,Cam,Christie,SG,LAC,SAC,LAC@SAC,10:00PM EST,10,0.0, , ,2024-11-08,10337,0,Cam Christie,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,10337,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
194,nba.p.10395,Trentyn,Flowers,SG,LAC,SAC,LAC@SAC,10:00PM EST,10,0.0, , ,2024-11-08,10395,0,Trentyn Flowers,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,10395,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
195,nba.p.4614,DeMar,DeRozan,PF,SAC,LAC,LAC@SAC,10:00PM EST,41,41.2, , ,2024-11-08,4614,1,DeMar DeRozan,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,4614,P,25.6,4.0,3.9,1.9,0.5,2.1,41.35,5.5469264333631525,33.9,43.6,45.6,50.6,41.8,False,True,False,False,False,1,1,0,60.75,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.4798024390868807,-1.487087100939266
196,nba.p.5156,Alex,Len,C,SAC,LAC,LAC@SAC,10:00PM EST,10,9.7, , ,2024-11-08,5156,1,Alex Len,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5156,P,1.3,2.7,1.0,0.3,1.2,0.8,9.74,5.886255176255952,21.2,7.699999999999999,6.8,10.2,4.9,True,False,False,False,False,1,0,0,15.894999999999998,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.5147075729065427,-1.5143050223378955
197,nba.p.5322,Doug,McDermott,SF,SAC,LAC,LAC@SAC,10:00PM EST,10,2.9, , ,2024-11-08,5322,1,Doug McDermott,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5322,P,2.4,0.4,0.0,0.0,0.0,0.0,2.88,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
198,nba.p.5472,Trey,Lyles,C,SAC,LAC,LAC@SAC,10:00PM EST,14,11.3, , ,2024-11-08,5472,1,Trey Lyles,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5472,P,3.5,2.9,0.8,0.6,0.6,0.5,11.28,7.7267161755265,2.7,5.2,8.8,19.0,23.9,True,False,False,False,False,1,0,0,17.535,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.40558114820097185,-1.8259382992039508
199,nba.p.5642,Domantas,Sabonis,C,SAC,LAC,LAC@SAC,10:00PM EST,51,46.9, , ,2024-11-08,5642,1,Domantas Sabonis,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5642,P,20.3,13.1,7.3,0.6,0.3,2.6,47.07,9.035762281069596,52.7,42.7,56.0,37.8,44.2,True,False,False,False,False,1,0,0,66.41,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.42166089862669226,-1.9543291065731028
200,nba.p.5767,De'Aaron,Fox,PG,SAC,LAC,LAC@SAC,10:00PM EST,45,39.4, , ,2024-11-08,5767,1,De'Aaron Fox,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5767,P,23.8,4.8,5.1,2.0,0.0,3.8,39.41,7.676762245336803,27.2,38.7,42.7,49.9,34.0,False,False,True,False,False,1,0,1,54.77,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.3941216143174492,-1.828383896081722
201,nba.p.5824,Malik,Monk,SG,SAC,LAC,LAC@SAC,10:00PM EST,22,23.6, , ,2024-11-08,5824,1,Malik Monk,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,5824,P,13.1,3.3,2.9,0.8,0.3,0.8,23.91,7.201078788229283,25.5,12.2,36.8,21.8,18.3,False,False,False,False,True,1,0,1,31.395,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.46210198322516827,-1.7243905902944467
202,nba.p.6030,Kevin,Huerter,SG,SAC,LAC,LAC@SAC,10:00PM EST,16,21.7, , ,2024-11-08,6030,1,Kevin Huerter,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6030,P,11.5,3.0,1.8,0.8,0.7,0.7,21.6,9.577978213937778,16.8,20.4,29.0,34.2,22.9,False,False,False,False,True,1,0,1,33.525,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.6784984028661467,-1.840874727165201
203,nba.p.6133,Jordan,McLaughlin,PG,SAC,LAC,LAC@SAC,10:00PM EST,10,2.8, , ,2024-11-08,6133,1,Jordan McLaughlin,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6133,P,0.5,0.5,0.5,0.5,0.0,0.5,2.85,3.955123259773329,1.2,9.9,5.0,1.5,-0.5,False,False,True,False,False,1,0,1,3.96,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.1282316444611456,-1.4797705527522245
204,nba.p.6453,Mason,Jones,SG,SAC,LAC,LAC@SAC,10:00PM EST,10,4.9, , ,2024-11-08,6453,1,Mason Jones,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6453,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
205,nba.p.6694,Keegan,Murray,PF,SAC,LAC,LAC@SAC,10:00PM EST,23,31.0, , ,2024-11-08,6694,1,Keegan Murray,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6694,P,15.4,8.3,1.9,0.5,0.8,0.9,31.21,8.549676267889579,42.9,24.7,36.0,32.5,23.5,False,True,False,False,False,1,1,0,46.01,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.647775358109059,-1.7570811448988095
206,nba.p.6753,Keon,Ellis,SG,SAC,LAC,LAC@SAC,10:00PM EST,20,18.6, , ,2024-11-08,6753,1,Keon Ellis,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6753,P,6.4,2.3,1.1,1.7,1.0,0.4,18.51,6.072067193304106,19.1,22.6,21.2,19.2,26.8,False,False,False,False,True,1,0,1,30.25,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,0.48977364203909773,-1.557528636283751
207,nba.p.6802,Orlando,Robinson,C,SAC,LAC,LAC@SAC,10:00PM EST,10,7.5,INJ, ,2024-11-08,6802,1,Orlando Robinson,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,6802,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
208,nba.p.10087,Colby,Jones,SG,SAC,LAC,LAC@SAC,10:00PM EST,10,0.5, , ,2024-11-08,10087,1,Colby Jones,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,10087,P,0.0,0.0,0.0,0.0,0.3,0.3,0.6,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
209,nba.p.10293,Devin,Carter,PG,SAC,LAC,LAC@SAC,10:00PM EST,10,0.0,INJ, ,2024-11-08,10293,1,Devin Carter,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,10293,P,,,,,,,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
210,nba.p.10320,Isaiah,Crawford,PF,SAC,LAC,LAC@SAC,10:00PM EST,10,0.0, , ,2024-11-08,10320,1,Isaiah Crawford,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,10320,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
211,nba.p.10341,Isaac,Jones,C,SAC,LAC,LAC@SAC,10:00PM EST,10,0.0, , ,2024-11-08,10341,1,Isaac Jones,117.41,111.58,112.01,110.31,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.63,1.38,-4.62,2.95,1.0,4.32,117.3,111.5,111.8,110.1,99.9,96.7,0.294,0.254,0.387,0.385,0.539,0.541,13.8,14.2,23.6,28.0,0.197,0.204,77.2,78.3,Golden 1 Center,Intuit Dome,50501.0,100235.0,10341,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1741,0.9830000000000001,1.3969999999999998,3.073,0.7158196134574089,0.3254149040026033,0.8060128847530422,0.3664171819069313,,
