,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
137,nba.p.3704,LeBron,James,SF,LAL,MEM,LAL@MEM,8:00PM EST,49,42.1, , ,2024-11-06,3704,0,LeBron James,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,3704,P,21.9,6.9,7.7,0.6,0.4,2.6,42.13,51.1,52.2,31.700000000000003,30.0,61.8,67.145,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.5509370976793763
138,nba.p.5007,Anthony,Davis,C,LAL,MEM,LAL@MEM,8:00PM EST,55,58.4,GTD, ,2024-11-06,5007,0,Anthony Davis,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,5007,P,32.6,11.6,3.0,1.6,1.7,2.4,58.52,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
139,nba.p.5433,D'Angelo,Russell,PG,LAL,MEM,LAL@MEM,8:00PM EST,30,25.2,GTD, ,2024-11-06,5433,0,D'Angelo Russell,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,5433,P,12.0,2.4,6.1,0.9,0.1,1.7,25.33,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
140,nba.p.5583,Christian,Wood,C,LAL,MEM,LAL@MEM,8:00PM EST,13,16.4,INJ, ,2024-11-06,5583,0,Christian Wood,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,5583,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
141,nba.p.6052,Jarred,Vanderbilt,PF,LAL,MEM,LAL@MEM,8:00PM EST,15,16.0,INJ, ,2024-11-06,6052,0,Jarred Vanderbilt,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6052,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
142,nba.p.6170,Jaxson,Hayes,PF,LAL,MEM,LAL@MEM,8:00PM EST,12,13.6, , ,2024-11-06,6170,0,Jaxson Hayes,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6170,P,5.0,4.0,1.0,0.4,0.6,0.7,13.6,11.6,17.2,14.6,1.7999999999999998,7.9,15.514999999999999,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.5198223551695095
143,nba.p.6171,Rui,Hachimura,PF,LAL,MEM,LAL@MEM,8:00PM EST,20,26.1, , ,2024-11-06,6171,0,Rui Hachimura,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6171,P,13.6,6.4,1.6,0.6,0.4,0.7,25.98,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
144,nba.p.6172,Cam,Reddish,SG,LAL,MEM,LAL@MEM,8:00PM EST,12,4.6, , ,2024-11-06,6172,0,Cam Reddish,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6172,P,0.0,3.0,0.0,0.5,0.0,0.5,4.6,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
145,nba.p.6353,Gabe,Vincent,PG,LAL,MEM,LAL@MEM,8:00PM EST,13,6.3, , ,2024-11-06,6353,0,Gabe Vincent,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6353,P,2.7,1.0,0.6,0.7,0.0,0.6,6.3,2.0,8.6,4.0,3.0,5.0,7.04,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.2177277203932679
146,nba.p.6606,Austin,Reaves,SG,LAL,MEM,LAL@MEM,8:00PM EST,27,33.3,GTD, ,2024-11-06,6606,0,Austin Reaves,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6606,P,17.3,5.0,4.9,1.4,0.4,2.9,33.15,29.799999999999997,38.2,9.9,42.1,27.4,47.77,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.7113378137701143
147,nba.p.6723,Christian,Koloko,C,LAL,MEM,LAL@MEM,8:00PM EST,10,0.0, , ,2024-11-06,6723,0,Christian Koloko,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6723,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
148,nba.p.6725,Max,Christie,SG,LAL,MEM,LAL@MEM,8:00PM EST,10,8.8, , ,2024-11-06,6725,0,Max Christie,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,6725,P,3.6,2.0,1.0,0.4,0.3,0.9,8.7,0.19999999999999996,12.5,11.7,14.9,12.0,13.39,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.5383503450121612
149,nba.p.10079,Maxwell,Lewis,PF,LAL,MEM,LAL@MEM,8:00PM EST,10,0.7, , ,2024-11-06,10079,0,Maxwell Lewis,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10079,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
150,nba.p.10109,Jalen,Hood-Schifino,PG,LAL,MEM,LAL@MEM,8:00PM EST,10,3.2, , ,2024-11-06,10109,0,Jalen Hood-Schifino,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10109,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
151,nba.p.10291,Dalton,Knecht,SF,LAL,MEM,LAL@MEM,8:00PM EST,13,10.6, , ,2024-11-06,10291,0,Dalton Knecht,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10291,P,7.3,1.3,1.0,0.3,0.0,0.6,10.66,5.0,9.1,22.1,1.2,10.5,11.590000000000002,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,0.35844663059062154
152,nba.p.10334,Armel,Traore,SF,LAL,MEM,LAL@MEM,8:00PM EST,10,0.0, , ,2024-11-06,10334,0,Armel Traore,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10334,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
153,nba.p.10339,Bronny,James,PG,LAL,MEM,LAL@MEM,8:00PM EST,10,3.1, , ,2024-11-06,10339,0,Bronny James,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10339,P,0.7,0.3,0.7,0.3,0.0,0.0,3.01,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
154,nba.p.10361,Quincy,Olivari,PG,LAL,MEM,LAL@MEM,8:00PM EST,10,0.0, , ,2024-11-06,10361,0,Quincy Olivari,115.1,117.25,114.58,112.49,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,-2.29,2.13,1.74,-4.72,-0.55,-2.59,115.2,114.5,117.4,112.4,100.8,102.3,0.342,0.276,0.343,0.364,0.562,0.536,11.7,13.0,22.7,27.4,0.168,0.207,76.5,74.4,Crypto.com Arena,FedEx Forum,56991.0,63837.0,10361,P,,,,,,,0.0,,,,,,,0.95,1.0,1.151,1.0155,2.022222222222222,1.8166666666666669,0.4945054945054945,0.5504587155963302,0.5703296703296703,0.6348623853211008,
155,nba.p.5317,Marcus,Smart,SG,MEM,LAL,LAL@MEM,8:00PM EST,24,16.4,INJ, ,2024-11-06,5317,1,Marcus Smart,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,5317,P,5.6,2.2,2.8,1.2,0.6,1.4,16.44,2.7,27.3,20.5,12.2,19.5,21.78,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.3632156448516715
156,nba.p.5825,Luke,Kennard,SG,MEM,LAL,LAL@MEM,8:00PM EST,17,20.0,INJ, ,2024-11-06,5825,1,Luke Kennard,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,5825,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,
157,nba.p.6015,Jaren,Jackson Jr.,PF,MEM,LAL,LAL@MEM,8:00PM EST,37,32.9, , ,2024-11-06,6015,1,Jaren Jackson Jr.,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6015,P,19.5,5.0,0.8,1.5,1.2,1.8,33.0,28.5,49.2,19.0,41.8,37.7,52.375,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.5665525842932408
158,nba.p.6164,Ja,Morant,PG,MEM,LAL,LAL@MEM,8:00PM EST,43,39.5, , ,2024-11-06,6164,1,Ja Morant,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6164,P,20.7,5.1,9.7,0.6,0.1,4.1,39.37,41.5,43.2,59.0,35.1,33.4,56.965,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.5302217748472156
159,nba.p.6209,Brandon,Clarke,C,MEM,LAL,LAL@MEM,8:00PM EST,19,11.9, , ,2024-11-06,6209,1,Brandon Clarke,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6209,P,5.0,2.6,0.8,0.9,0.1,0.4,11.92,9.5,11.2,12.4,24.1,7.800000000000001,18.445000000000004,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.38854647349798943
160,nba.p.6255,John,Konchar,SF,MEM,LAL,LAL@MEM,8:00PM EST,14,15.4,INJ, ,2024-11-06,6255,1,John Konchar,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6255,P,5.0,4.7,1.0,0.7,0.7,0.7,15.64,,,,,,,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,
161,nba.p.6422,Desmond,Bane,SF,MEM,LAL,LAL@MEM,8:00PM EST,38,32.5,INJ, ,2024-11-06,6422,1,Desmond Bane,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6422,P,18.8,5.4,2.8,1.0,0.6,1.8,32.48,15.2,43.4,27.4,36.6,39.8,46.709999999999994,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.49197630190000213
162,nba.p.6572,Santi,Aldama,PF,MEM,LAL,LAL@MEM,8:00PM EST,23,28.8, , ,2024-11-06,6572,1,Santi Aldama,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6572,P,12.8,7.6,3.5,0.5,0.6,1.8,28.67,21.7,36.6,32.8,10.6,39.1,39.415,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.6858854781089295
163,nba.p.6617,Jay,Huff,C,MEM,LAL,LAL@MEM,8:00PM EST,11,18.1, , ,2024-11-06,6617,1,Jay Huff,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6617,P,9.9,2.6,0.6,0.3,1.3,0.4,18.32,7.4,30.5,9.9,3.0,18.9,21.53,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.7833741881949902
164,nba.p.6709,Jake,LaRavia,PF,MEM,LAL,LAL@MEM,8:00PM EST,16,20.7, , ,2024-11-06,6709,1,Jake LaRavia,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6709,P,7.4,5.9,3.4,0.6,0.3,1.4,20.88,26.0,10.4,32.5,19.9,34.3,33.334999999999994,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.8338700772128422
165,nba.p.6737,Vince,Williams Jr.,SF,MEM,LAL,LAL@MEM,8:00PM EST,23,24.7,INJ, ,2024-11-06,6737,1,Vince Williams Jr.,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6737,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,
166,nba.p.6757,Scotty,Pippen Jr.,PG,MEM,LAL,LAL@MEM,8:00PM EST,21,27.5, , ,2024-11-06,6757,1,Scotty Pippen Jr.,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,6757,P,11.4,3.3,6.8,1.1,0.4,2.4,27.66,21.3,37.3,21.1,11.0,38.8,38.355000000000004,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.7310054339911248
167,nba.p.10070,GG,Jackson II,PF,MEM,LAL,LAL@MEM,8:00PM EST,26,23.1,INJ, ,2024-11-06,10070,1,GG Jackson II,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,10070,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,
168,nba.p.10287,Zach,Edey,C,MEM,LAL,LAL@MEM,8:00PM EST,22,22.8, , ,2024-11-06,10287,1,Zach Edey,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,10287,P,11.1,6.5,0.5,0.5,0.9,1.0,22.85,50.9,26.5,24.6,18.9,12.0,38.645,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.7030537738689128
169,nba.p.10327,Cam,Spencer,SG,MEM,LAL,LAL@MEM,8:00PM EST,10,0.0,INJ, ,2024-11-06,10327,1,Cam Spencer,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,10327,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,
170,nba.p.10340,Jaylen,Wells,SF,MEM,LAL,LAL@MEM,8:00PM EST,12,17.6, , ,2024-11-06,10340,1,Jaylen Wells,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,10340,P,9.8,3.8,1.9,0.3,0.3,1.0,18.01,18.5,23.0,24.9,15.2,23.2,28.035000000000004,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.9350551518288901
171,nba.p.10415,Yuki,Kawamura,PG,MEM,LAL,LAL@MEM,8:00PM EST,10,0.1, , ,2024-11-06,10415,1,Yuki Kawamura,114.58,112.49,115.1,117.25,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.13,-2.29,-4.72,1.74,-2.59,-0.55,114.5,115.2,112.4,117.4,102.3,100.8,0.276,0.342,0.364,0.343,0.536,0.562,13.0,11.7,27.4,22.7,0.207,0.168,74.4,76.5,FedEx Forum,Crypto.com Arena,63837.0,56991.0,10415,P,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,-1.0,1.5,0.165,0.95,1.0,1.1458,1.0155,1.8166666666666669,2.022222222222222,0.5504587155963302,0.4945054945054945,0.6348623853211008,0.5703296703296703,0.0066039208154849375
